fracyear,mjd,B_GEO,V_GEO,OSF_GEO,phi_geo_AU2016 [MV],phi_geo_AU2016_min [MV],phi_geo_AU2016_max [MV],phi_geo [MV],phi_geo_min [MV],phi_geo_max [MV]
2004.4954462659384,53186.333333333336,6.318476027397251,460.7482876712324,7.50359349588381,691.1175034585449,616.6605471052325,765.5744598118573,683.0964609145162,629.038500754579,753.1965061625108
2005.4945205479453,53551.5,6.403197404371585,458.0196379781421,7.595165513822279,687.4863578304075,613.0368096105681,761.935906050247,676.0068337268464,625.4159632446114,749.5567524162037
2006.4945205479453,53916.5,5.401655821917808,411.2041095890411,5.844192171915516,529.7610467212857,455.00323158691754,604.5188618556538,551.8862479620249,467.5243368936253,591.9977565489461
2007.4945205479453,54281.5,4.688087328767123,425.4732876712329,5.026246077238652,448.85618395396705,373.4667576441357,524.2456102637984,490.07659813833396,386.3142367711697,511.3981311367644
2008.4954462659384,54647.333333333336,4.414688926940638,416.9546232876712,4.606381887428181,408.9802988627632,333.16421041999877,484.7963873055277,459.3824690071395,346.23258805755955,471.7280096679669
2009.4945205479453,55012.5,4.217682035519126,336.5915983606557,3.719856572419422,341.10809681542867,264.39517237409393,417.8210212567634,401.6115079624503,277.8771204194193,404.339073211438
2010.4945205479453,55377.5,4.673053082191781,368.32003424657535,4.545300227246494,462.8606188664969,387.6031093810804,538.1181283519135,485.8841382138021,400.29267402547407,525.4285637075197
2011.4945205479453,55742.5,5.24013698630137,398.24400684931504,5.520734245821165,609.5142881940667,535.0661403155046,683.9624360726287,589.4079894334972,547.3910207202265,671.6375556679069
2012.4954462659384,56108.333333333336,6.126430936073065,393.133904109589,6.5953289764069805,688.6745030296404,614.2226026487627,763.126403410518,672.6634096452957,626.6074888386192,750.7415172206615
2013.4945205479453,56473.5,5.757227459016393,376.8400273224044,5.959705848493313,576.0839631223282,501.54417602106884,650.6237502235876,612.364786400825,514.0031572823157,638.1647689623408
2014.4945205479453,56838.5,5.339578767123288,407.236301369863,5.728102444130407,535.5392980772933,460.8144289977657,610.2641671568209,565.8642535996787,473.351223236079,597.7273729185076
2015.4945205479453,57203.5,6.364121575342466,451.1232876712329,7.480215014662212,633.5477934459718,559.1313472520703,707.9642396398733,640.0337789721359,571.490904452287,695.6046824396566
2016.4954462659384,57569.333333333336,5.642614726027392,454.7792808219178,6.530217475027796,554.8943901752189,480.267956773455,629.5208235769827,551.6615261579418,492.65683675475975,617.131943595678
2017.4945205479453,57934.5,5.497212431693989,454.9982923497268,6.333907006219789,525.8486080558076,451.0675580381742,600.6296580734411,507.15406177589267,463.40563682645325,588.291579285162
2018.4945205479453,58299.5,4.741515410958904,409.88955479452056,4.97853738105288,408.74676275257025,332.9279546602372,484.5655708449033,407.89689288691613,345.5743793205611,471.9191461845794
2019.4945205479453,58664.5,4.455414383561644,399.3873287671233,4.5297251426673855,367.60093626823874,291.2633154120621,443.93855712441535,373.6460142949979,304.09167941582587,431.1101931206516
2020.4954462659384,59030.333333333336,4.365552511415525,377.14001141552495,4.242344655275158,349.86385376777156,273.2785031948697,426.4492043406734,364.3217537997406,286.2554733925118,413.4722341430313
2021.4945205479453,59395.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022.4945205479453,59760.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023.3692541856924,60079.77777777778,nan,nan,nan,nan,nan,nan,nan,nan,nan
